annee;date;parcelle;exploitation;culture;ITK;OT;temps[h];profondeur[cm];RECOLTE_rendement[t/ha];RECOLTE_risqueEchaudage[%];RECOLTE_impactGel[%];IRRIGATION_dose[mm];IRRIGATION_reelle[mm];FERTI_produit;FERTI_nature;FERTI_annulee;FERTI_doseBruteOrg[kg/ha];FERTI_apportNminTheorique[kg/ha];FERTI_apportNminReel[kg/ha];FERTI_apportNorg_labile[kg/ha];FERTI_apportNorg_recalcitrant[kg/ha];BIOMASSE_export[t/ha];BIOMASSE_aer_restit[t/ha];BIOMASSE_rac_restit[t/ha];N_export[kg/ha];C_export[kg/ha];id_lot;nb_ugb;duree_pature[j];herbe_consommee[kg]
2019;121;391_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;3.94;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;392_001;SSM1-0007;mil;mil_precarachide;RECOLTE;20.66;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;392_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.26;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;392_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;8.87;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;393_001;SSM1-0007;mil;mil_precarachide;RECOLTE;4.31;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;393_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;393_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;1.85;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;394_001;SSM1-0007;mil;mil_precarachide;RECOLTE;16.76;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;394_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.21;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;394_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;7.19;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;395_001;SSM1-0007;mil;mil_precarachide;RECOLTE;20.37;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;395_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.26;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;395_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;8.74;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;396_001;SSM1-0007;mil;mil_precarachide;RECOLTE;0.69;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;396_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;396_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;0.3;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;397_001;SSM1-0007;mil;mil_precarachide;RECOLTE;6.52;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;397_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;397_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;2.8;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;398_001;SSM1-0007;mil;mil_precarachide;RECOLTE;10.82;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;398_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;398_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;4.64;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;399_001;SSM1-0007;mil;mil_precarachide;RECOLTE;0.34;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;399_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;399_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;400_001;SSM1-0007;mil;mil_precarachide;RECOLTE;10.34;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;400_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;400_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;4.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;401_001;SSM1-0007;mil;mil_precarachide;RECOLTE;25.69;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;401_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.33;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;401_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;11.03;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;402_001;SSM1-0007;mil;mil_precarachide;RECOLTE;10.23;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;402_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;402_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;4.39;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;403_001;SSM1-0007;mil;mil_precarachide;RECOLTE;17.74;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;403_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;403_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;7.62;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;404_001;SSM1-0022;mil;mil_precarachide;RECOLTE;20.8;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;404_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.27;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;404_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;8.93;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;405_001;SSM1-0022;mil;mil_precarachide;RECOLTE;12.67;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;405_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;405_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;5.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;406_001;SSM1-0022;mil;mil_precarachide;RECOLTE;27.71;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;406_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;406_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;11.89;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;407_001;SSM1-0022;mil;mil_precarachide;RECOLTE;6.38;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;407_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;407_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;2.74;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;408_001;SSM1-0022;mil;mil_precarachide;RECOLTE;39.88;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;408_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.51;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;408_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;17.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;409_001;SSM1-0022;mil;mil_precarachide;RECOLTE;4.68;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;409_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;409_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;2.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;410_001;SSM1-0022;mil;mil_precarachide;RECOLTE;7.61;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;410_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;410_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;3.27;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;411_001;SSM1-0022;mil;mil_precarachide;RECOLTE;1.91;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;411_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.02;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;411_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;0.82;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;412_001;SSM1-0022;mil;mil_precarachide;RECOLTE;6.43;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;412_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;412_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;2.76;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;413_001;SSM1-0013;mil;mil_precarachide;RECOLTE;5.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;413_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;413_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;2.56;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;414_001;SSM1-0013;mil;mil_precarachide;RECOLTE;24.77;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;414_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.32;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;414_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;10.63;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;415_001;SSM1-0013;mil;mil_precarachide;RECOLTE;2.45;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;415_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.03;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;415_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;1.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;416_001;SSM1-0013;mil;mil_precarachide;RECOLTE;0.17;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;416_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;416_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;417_001;SSM1-0013;mil;mil_precarachide;RECOLTE;14.62;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;417_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.19;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;417_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;6.28;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;418_001;SSM1-0013;mil;mil_precarachide;RECOLTE;3.88;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;418_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;418_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;1.67;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;419_001;SSM1-0013;mil;mil_precarachide;RECOLTE;18.03;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;419_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;419_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;7.74;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;420_001;SSM1-0013;mil;mil_precarachide;RECOLTE;3.2;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;420_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;420_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;1.37;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;421_001;SSM1-0013;mil;mil_precarachide;RECOLTE;6.66;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;421_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;421_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;2.86;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;422_001;SSM1-0003;mil;mil_precarachide;RECOLTE;43.62;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;422_001;SSM1-0003;mil;mil_precarachide;SEMIS;0.56;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;422_001;SSM1-0003;mil;mil_precarachide;TRAVAIL_SOL;18.72;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;423_001;SSM1-0027;mil;mil_precarachide;RECOLTE;3.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;423_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;423_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;1.7;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;424_001;SSM1-0027;mil;mil_precarachide;RECOLTE;16.88;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;424_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.22;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;424_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;7.25;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;425_001;SSM1-0027;mil;mil_precarachide;RECOLTE;0.66;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;425_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;425_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;0.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;426_001;SSM1-0027;mil;mil_precarachide;RECOLTE;22.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;426_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;426_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;9.86;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;427_001;SSM1-0027;mil;mil_precarachide;RECOLTE;0.4;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;427_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;427_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;0.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;428_001;SSM1-0027;mil;mil_precarachide;RECOLTE;17.63;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;428_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;428_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;7.57;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;429_001;SSM1-0027;mil;mil_precarachide;RECOLTE;2.36;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;429_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.03;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;429_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;1.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;430_001;SSM1-0027;mil;mil_precarachide;RECOLTE;21.52;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;430_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.28;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;430_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;9.24;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;431_001;SSM1-0027;mil;mil_precarachide;RECOLTE;25.53;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;431_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.33;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;431_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;10.96;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;432_001;SSM1-0027;mil;mil_precarachide;RECOLTE;14.46;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;432_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;432_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;6.21;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;433_001;SSM1-0027;mil;mil_precarachide;RECOLTE;15.3;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;433_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.2;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;433_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;6.57;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;434_001;SSM1-0027;mil;mil_precarachide;RECOLTE;5.68;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;434_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;434_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;2.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;435_001;SSM1-0027;mil;mil_precarachide;RECOLTE;45.25;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;435_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.58;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;435_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;19.43;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;436_001;SSM1-0027;mil;mil_precarachide;RECOLTE;5.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;436_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;436_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;2.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;437_001;SSM1-0027;mil;mil_precarachide;RECOLTE;13.87;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;437_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;437_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;5.96;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;438_001;SSM1-0027;mil;mil_precarachide;RECOLTE;8.68;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;438_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;438_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;3.73;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;439_001;SSM1-0027;mil;mil_precarachide;RECOLTE;68.01;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;439_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.87;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;439_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;29.19;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;440_001;SSM1-0027;mil;mil_precarachide;RECOLTE;12.35;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;440_001;SSM1-0027;mil;mil_precarachide;SEMIS;0.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;440_001;SSM1-0027;mil;mil_precarachide;TRAVAIL_SOL;5.3;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;441_001;SSM1-0028;mil;mil_precarachide;RECOLTE;23.56;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;441_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.3;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;441_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;10.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;442_001;SSM1-0028;mil;mil_precarachide;RECOLTE;7.85;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;442_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;442_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;3.37;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;443_001;SSM1-0028;mil;mil_precarachide;RECOLTE;38.64;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;443_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.49;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;443_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;16.59;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;444_001;SSM1-0028;mil;mil_precarachide;RECOLTE;7.52;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;444_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;444_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;3.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;445_001;SSM1-0028;mil;mil_precarachide;RECOLTE;14.26;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;445_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;445_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;6.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;446_001;SSM1-0028;mil;mil_precarachide;RECOLTE;4.83;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;446_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;446_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;2.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;447_001;SSM1-0028;mil;mil_precarachide;RECOLTE;13.41;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;447_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;447_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;5.75;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;448_001;SSM1-0028;mil;mil_precarachide;RECOLTE;5.02;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;448_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;448_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;2.15;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;449_001;SSM1-0028;mil;mil_precarachide;RECOLTE;16.27;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;449_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.21;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;449_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;6.99;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;450_001;SSM1-0028;mil;mil_precarachide;RECOLTE;8.67;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;450_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;450_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;3.72;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;451_001;SSM1-0028;mil;mil_precarachide;RECOLTE;6.81;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;451_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;451_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;2.92;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;452_001;SSM1-0028;mil;mil_precarachide;RECOLTE;13.81;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;452_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;452_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;5.93;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;453_001;SSM1-0028;mil;mil_precarachide;RECOLTE;5.23;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;453_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;453_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;2.24;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;454_001;SSM1-0028;mil;mil_precarachide;RECOLTE;3.65;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;454_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;454_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;1.57;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;455_001;SSM1-0028;mil;mil_precarachide;RECOLTE;0.81;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;455_001;SSM1-0028;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;455_001;SSM1-0028;mil;mil_precarachide;TRAVAIL_SOL;0.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;456_001;SSM1-0028;mil;mil_precarachide;RECOLTE;41.21;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
