idPolygone;date;precipitation;tmin;tmax;etp;rayonnement
1;13/12/2020;0.0;15.49;38.96;4.571340350803955;19.85
1;14/12/2020;0.0;16.2;37.85;4.309338199933559;19.81
1;15/12/2020;0.0;15.44;38.4;4.020421737738928;19.58
1;16/12/2020;0.0;15.27;36.98;4.506321079416608;19.98
1;17/12/2020;0.0;16.85;38.54;4.540537033840131;18.65
1;18/12/2020;0.0;18.06;34.38;5.099418211969029;15.11
1;19/12/2020;0.0;15.16;32.64;3.9714262433165697;17.31
1;20/12/2020;0.0;16.37;35.53;6.588568215791952;20.75
1;21/12/2020;0.0;16.1;35.87;6.027412358573869;20.47
1;22/12/2020;0.0;17.8;36.59;5.549401006226886;20.56
1;23/12/2020;0.0;16.1;34.33;4.535295463262548;17.86
1;24/12/2020;0.0;16.41;34.06;2.98297739613522;13.6
1;25/12/2020;0.0;15.92;35.38;3.3905678341273258;15.81
1;26/12/2020;0.0;18.86;35.79;4.786935671652852;16.99
1;27/12/2020;0.0;20.59;38.63;6.127557673206989;18.31
1;28/12/2020;0.0;20.66;39.12;5.857392214927848;17.08
1;29/12/2020;0.0;20.82;37.54;5.460717799253807;19.72
1;30/12/2020;0.0;20.16;38.25;5.014719433803714;19.68
1;31/12/2020;0.0;20.11;39.65;5.50810503493028;19.95
