annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2018;213;365;360_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;361_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;362_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;363_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;364_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;365_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;366_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;367_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;368_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;369_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;370_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;371_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;372_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;373_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;374_001;solnu;;236.12;0.0;219.0;29.94;0.0;25.95;51.98;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;375_001;solnu;;235.46;0.0;219.57;29.77;0.0;25.54;51.73;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;376_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;377_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;378_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;379_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;380_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;381_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;382_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;383_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;384_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;385_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;386_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;387_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;388_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;389_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;390_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;391_001;solnu;;235.46;0.0;219.57;29.77;0.0;25.54;51.73;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;392_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;393_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;394_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;395_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;396_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;397_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;398_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;399_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;400_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;401_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;402_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;403_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;404_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;405_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;406_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;407_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;408_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;409_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;410_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;411_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;412_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;413_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;414_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;415_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;416_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;417_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;418_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;419_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;420_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;421_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;422_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;423_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;424_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;425_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;426_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;427_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;428_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;429_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;430_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;431_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;432_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;433_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;434_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;435_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;436_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;437_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;438_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;439_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;440_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;441_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;442_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;443_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;444_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;445_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;446_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;447_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;448_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;449_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;450_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;451_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;452_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;453_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;454_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;455_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;456_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;457_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;458_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;459_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;460_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;461_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;462_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;463_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;464_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;465_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;466_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;467_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;468_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;469_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;470_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;471_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;472_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;473_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;474_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;475_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;476_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;477_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;478_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;479_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;480_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;481_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;482_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;483_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;484_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;485_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;486_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;487_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;488_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;489_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;490_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;491_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;492_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;493_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;494_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;495_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;496_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;497_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;498_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;499_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;500_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;501_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;502_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;503_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;504_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;505_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;506_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;507_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;508_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;509_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;510_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;511_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;512_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;513_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;514_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;515_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;516_001;solnu;;233.23;0.0;221.93;29.3;0.0;24.2;49.27;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;517_001;solnu;;233.89;0.0;221.23;29.36;0.0;24.57;50.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;518_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;519_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;520_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;521_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;522_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;523_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;524_001;solnu;;232.09;0.0;222.83;30.84;0.0;24.39;49.02;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;525_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;526_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;527_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;528_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;529_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;530_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;531_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;532_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;533_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;534_001;solnu;;232.7;0.0;222.11;31.2;0.0;24.83;49.68;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;535_001;solnu;;232.38;0.0;222.46;30.65;0.0;24.41;49.36;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
2018;213;365;536_001;solnu;;232.74;0.0;222.07;30.81;0.0;24.64;49.58;0.0;0.0;-1.0;-1.0;0.0;399.12;0.0;0.0
